id,image_path,breed,ragdoll,split
tc-vienna-2015-brown-tabby-american-shorthair-kitten2,data/cat_v1/domestic_shorthair/tc-vienna-2015-brown-tabby-american-shorthair-kitten2.jpg,domestic_shorthair,0,test
th27x4eth09fh85rrdh5,data/cat_v1/domestic_shorthair/th27x4eth09fh85rrdh5.jpg,domestic_shorthair,0,train
thumb-1920-677484,data/cat_v1/domestic_shorthair/thumb-1920-677484.jpg,domestic_shorthair,0,train
tohpxeyddnfk0pmput42,data/cat_v1/domestic_shorthair/tohpxeyddnfk0pmput42.jpg,domestic_shorthair,0,train
twenty20_e47b3798-dd9b-40b1-91ef-1d820337966e-5aa3f798642dca00363b0df1,data/cat_v1/domestic_shorthair/twenty20_e47b3798-dd9b-40b1-91ef-1d820337966e-5aa3f798642dca00363b0df1.jpg,domestic_shorthair,0,train
very-close-shot-of-an-american-shorthair-cat-1196688,data/cat_v1/domestic_shorthair/very-close-shot-of-an-american-shorthair-cat-1196688.jpg,domestic_shorthair,0,train
white-cat3,data/cat_v1/domestic_shorthair/white-cat3.jpg,domestic_shorthair,0,train
y8gygmfeyratb4tpt9dn,data/cat_v1/domestic_shorthair/y8gygmfeyratb4tpt9dn.jpg,domestic_shorthair,0,train
04451e0620bad89784005f3443dd7fed,data/cat_v1/maine_coon/04451e0620bad89784005f3443dd7fed.jpg,maine_coon,0,train
06a71c9902b7dcbb9f741d0599baf907,data/cat_v1/maine_coon/06a71c9902b7dcbb9f741d0599baf907.jpg,maine_coon,0,train
098d3da3d30a35356744d87c57af4280,data/cat_v1/maine_coon/098d3da3d30a35356744d87c57af4280.jpg,maine_coon,0,train
11-25,data/cat_v1/maine_coon/11-25.jpg,maine_coon,0,train
1280-491043662-tabby-maine-coon-cat,data/cat_v1/maine_coon/1280-491043662-tabby-maine-coon-cat.jpg,maine_coon,0,train
14052241_f120,data/cat_v1/maine_coon/14052241_f120.jpg,maine_coon,0,val
14134300_f1024,data/cat_v1/maine_coon/14134300_f1024.jpg,maine_coon,0,train
154d0dfcc8a953dc2adea273e02c0cb2,data/cat_v1/maine_coon/154d0dfcc8a953dc2adea273e02c0cb2.jpg,maine_coon,0,train
1692_191118161233Q7_104,data/cat_v1/maine_coon/1692_191118161233Q7_104.jpg,maine_coon,0,test
17826-Maine-Coon-cat-white-background,data/cat_v1/maine_coon/17826-Maine-Coon-cat-white-background.jpg,maine_coon,0,train
20180512_031837-e1530464710292,data/cat_v1/maine_coon/20180512_031837-e1530464710292.jpg,maine_coon,0,train
21667-Maine-Coon-kitten-white-background,data/cat_v1/maine_coon/21667-Maine-Coon-kitten-white-background.jpg,maine_coon,0,train
21911f4f1af72470cdf93bcfe4ca4591,data/cat_v1/maine_coon/21911f4f1af72470cdf93bcfe4ca4591.jpg,maine_coon,0,train
250a50bcbb61c258523571a78c63b787,data/cat_v1/maine_coon/250a50bcbb61c258523571a78c63b787.jpg,maine_coon,0,train
2790ae2c5f7e4ff5e12346fe0eb2b4ab,data/cat_v1/maine_coon/2790ae2c5f7e4ff5e12346fe0eb2b4ab.jpg,maine_coon,0,val
28385-Maine-Coon-kitten-white-background,data/cat_v1/maine_coon/28385-Maine-Coon-kitten-white-background.jpg,maine_coon,0,train
29769a4f1c7ddf57d81b5d4bfbd084b4,data/cat_v1/maine_coon/29769a4f1c7ddf57d81b5d4bfbd084b4.jpg,maine_coon,0,train
2sv63h8w3pt21,data/cat_v1/maine_coon/2sv63h8w3pt21.jpg,maine_coon,0,train
30859230298_aea362e94d_b,data/cat_v1/maine_coon/30859230298_aea362e94d_b.jpg,maine_coon,0,val
3506c008f54e869aa77e405e089550b5,data/cat_v1/maine_coon/3506c008f54e869aa77e405e089550b5.jpg,maine_coon,0,train
36f7f53a0f1b70a126167f31f7a114ca,data/cat_v1/maine_coon/36f7f53a0f1b70a126167f31f7a114ca.jpg,maine_coon,0,train
39728-Tabby-Maine-Coon-cat-white-background,data/cat_v1/maine_coon/39728-Tabby-Maine-Coon-cat-white-background.jpg,maine_coon,0,train
39730-Tabby-Maine-Coon-cat-white-background,data/cat_v1/maine_coon/39730-Tabby-Maine-Coon-cat-white-background.jpg,maine_coon,0,train
3a8208778a3718a73723b93768cfd8da,data/cat_v1/maine_coon/3a8208778a3718a73723b93768cfd8da.jpg,maine_coon,0,train
3adb3fe3adb0ab2e044e6e3ba2469a54,data/cat_v1/maine_coon/3adb3fe3adb0ab2e044e6e3ba2469a54.jpg,maine_coon,0,val
422600045dc93960e3ef2feb104f56b0,data/cat_v1/maine_coon/422600045dc93960e3ef2feb104f56b0.jpg,maine_coon,0,train
42e8f81f485608e6899316ccac139a20,data/cat_v1/maine_coon/42e8f81f485608e6899316ccac139a20.jpg,maine_coon,0,train
45aaec1146c25dac8c832190e6057401,data/cat_v1/maine_coon/45aaec1146c25dac8c832190e6057401.jpg,maine_coon,0,test
4912015294ef862a23196b23de8a17d6,data/cat_v1/maine_coon/4912015294ef862a23196b23de8a17d6.jpg,maine_coon,0,train
4c67d602534c656db0997a7bdc72c276,data/cat_v1/maine_coon/4c67d602534c656db0997a7bdc72c276.jpg,maine_coon,0,train
4d7499c04dcc3706dbbc4d95be2fed9e,data/cat_v1/maine_coon/4d7499c04dcc3706dbbc4d95be2fed9e.jpg,maine_coon,0,val
4fc046f9b86645a27c1de1207f1dc2e5,data/cat_v1/maine_coon/4fc046f9b86645a27c1de1207f1dc2e5.jpg,maine_coon,0,val
502154,data/cat_v1/maine_coon/502154.jpg,maine_coon,0,test
51016dfcc8b60bb708b34ba27b92a051,data/cat_v1/maine_coon/51016dfcc8b60bb708b34ba27b92a051.jpg,maine_coon,0,val
5EEC667B-3B20-46B2-A162-ABDEEC075F69,data/cat_v1/maine_coon/5EEC667B-3B20-46B2-A162-ABDEEC075F69.jpeg,maine_coon,0,train
5a40909340d5251a5d24df5fca8ff16d,data/cat_v1/maine_coon/5a40909340d5251a5d24df5fca8ff16d.jpg,maine_coon,0,train
5d06a126825383a5725a7251f747cdfd,data/cat_v1/maine_coon/5d06a126825383a5725a7251f747cdfd.jpg,maine_coon,0,train
5d816695a728c4d4b49306719951c29f,data/cat_v1/maine_coon/5d816695a728c4d4b49306719951c29f.jpg,maine_coon,0,val
5ea0417ae1b850f3450b0a1420c6a214,data/cat_v1/maine_coon/5ea0417ae1b850f3450b0a1420c6a214.jpg,maine_coon,0,train
69a5c257eede39e548ccbb4b23006387,data/cat_v1/maine_coon/69a5c257eede39e548ccbb4b23006387.jpg,maine_coon,0,test
6a791bc868d7942b58d2feea5c3c8894,data/cat_v1/maine_coon/6a791bc868d7942b58d2feea5c3c8894.jpg,maine_coon,0,train
6b33dcc2c854f54de0ae6f6f8ff72eaf,data/cat_v1/maine_coon/6b33dcc2c854f54de0ae6f6f8ff72eaf.jpg,maine_coon,0,train
6e4833371387866c23c15259c60f10f0,data/cat_v1/maine_coon/6e4833371387866c23c15259c60f10f0.jpg,maine_coon,0,test
7728082365d689027aa2c52.10203604-breed-344,data/cat_v1/maine_coon/7728082365d689027aa2c52.10203604-breed-344.jpg,maine_coon,0,train
813c64fa4a26a08852379a5261956886,data/cat_v1/maine_coon/813c64fa4a26a08852379a5261956886.jpg,maine_coon,0,train
84a0996fb6460e2249187fba9f125fee,data/cat_v1/maine_coon/84a0996fb6460e2249187fba9f125fee.jpg,maine_coon,0,val
84c440da9f7f78bdb8bc94b6ca6c332c,data/cat_v1/maine_coon/84c440da9f7f78bdb8bc94b6ca6c332c.jpg,maine_coon,0,train
85011c8f18fd41087cab8f7fbf84419b,data/cat_v1/maine_coon/85011c8f18fd41087cab8f7fbf84419b.jpg,maine_coon,0,train
854d769e2b670e1f95d06ee690d411bb,data/cat_v1/maine_coon/854d769e2b670e1f95d06ee690d411bb.jpg,maine_coon,0,val
86081509920295427df8ccbf657a6893,data/cat_v1/maine_coon/86081509920295427df8ccbf657a6893.jpg,maine_coon,0,train
891ad95953471c8b8f5785e07c96915a,data/cat_v1/maine_coon/891ad95953471c8b8f5785e07c96915a.jpg,maine_coon,0,train
8b1497d0f060d3c663a2ab44c61619be_maine_2Bcoon_2Bcat,data/cat_v1/maine_coon/8b1497d0f060d3c663a2ab44c61619be_maine_2Bcoon_2Bcat.jpg,maine_coon,0,train
9129bda54810ce035778f497601e90e6,data/cat_v1/maine_coon/9129bda54810ce035778f497601e90e6.jpg,maine_coon,0,train
92a25e17b2008cec515fd8de99dc9439,data/cat_v1/maine_coon/92a25e17b2008cec515fd8de99dc9439.jpg,maine_coon,0,train
9967d7ed64956796a94cc52897bc5287,data/cat_v1/maine_coon/9967d7ed64956796a94cc52897bc5287.jpg,maine_coon,0,val
9a30b38f412defe3601a378e275ca72e,data/cat_v1/maine_coon/9a30b38f412defe3601a378e275ca72e.jpg,maine_coon,0,train
9c0718fd33aea5c0c38ab4189e9a63d3,data/cat_v1/maine_coon/9c0718fd33aea5c0c38ab4189e9a63d3.jpg,maine_coon,0,train
9c4104450b369a4195327c7d39eb8ea3,data/cat_v1/maine_coon/9c4104450b369a4195327c7d39eb8ea3.jpg,maine_coon,0,train
9d913cb8c3f35aec2d28a16f14125c6b,data/cat_v1/maine_coon/9d913cb8c3f35aec2d28a16f14125c6b.jpg,maine_coon,0,train
AdobeStock_311546738-scaled,data/cat_v1/maine_coon/AdobeStock_311546738-scaled.jpeg,maine_coon,0,train
Bella-Maine-Coon-Cat-For-Adoption-Calgary-AB-8,data/cat_v1/maine_coon/Bella-Maine-Coon-Cat-For-Adoption-Calgary-AB-8.jpg,maine_coon,0,val
Best-Cat-Food-Maine-Coon-Cats,data/cat_v1/maine_coon/Best-Cat-Food-Maine-Coon-Cats.jpg,maine_coon,0,train
Black-Maine-Coon-Cat-Face,data/cat_v1/maine_coon/Black-Maine-Coon-Cat-Face.jpg,maine_coon,0,train
IMG_3834-scaled,data/cat_v1/maine_coon/IMG_3834-scaled.jpg,maine_coon,0,train
Main-Coon-2-scaled,data/cat_v1/maine_coon/Main-Coon-2-scaled.jpg,maine_coon,0,train
Maine+Coon+Cat+Wallpapers+2,data/cat_v1/maine_coon/Maine+Coon+Cat+Wallpapers+2.jpg,maine_coon,0,train
Maine+Coon+kittens+1,data/cat_v1/maine_coon/Maine+Coon+kittens+1.jpg,maine_coon,0,train
Maine-Coon-Cats,data/cat_v1/maine_coon/Maine-Coon-Cats.jpg,maine_coon,0,train
Maine-Coon-Kittens-Price,data/cat_v1/maine_coon/Maine-Coon-Kittens-Price.jpg,maine_coon,0,val
Maine-coon-cat-2-1600x900,data/cat_v1/maine_coon/Maine-coon-cat-2-1600x900.jpg,maine_coon,0,train
Maine-coon-gatto-gigante,data/cat_v1/maine_coon/Maine-coon-gatto-gigante.jpg,maine_coon,0,train
Maine_Coon_1,data/cat_v1/maine_coon/Maine_Coon_1.jpg,maine_coon,0,test
Maine_Coon_10,data/cat_v1/maine_coon/Maine_Coon_10.jpg,maine_coon,0,train
Maine_Coon_100,data/cat_v1/maine_coon/Maine_Coon_100.jpg,maine_coon,0,train
Maine_Coon_101,data/cat_v1/maine_coon/Maine_Coon_101.jpg,maine_coon,0,val
Maine_Coon_102,data/cat_v1/maine_coon/Maine_Coon_102.jpg,maine_coon,0,train
Maine_Coon_103,data/cat_v1/maine_coon/Maine_Coon_103.jpg,maine_coon,0,val
Maine_Coon_104,data/cat_v1/maine_coon/Maine_Coon_104.jpg,maine_coon,0,train
Maine_Coon_105,data/cat_v1/maine_coon/Maine_Coon_105.jpg,maine_coon,0,train
Maine_Coon_106,data/cat_v1/maine_coon/Maine_Coon_106.jpg,maine_coon,0,train
Maine_Coon_107,data/cat_v1/maine_coon/Maine_Coon_107.jpg,maine_coon,0,test
Maine_Coon_108,data/cat_v1/maine_coon/Maine_Coon_108.jpg,maine_coon,0,train
Maine_Coon_109,data/cat_v1/maine_coon/Maine_Coon_109.jpg,maine_coon,0,train
Maine_Coon_110,data/cat_v1/maine_coon/Maine_Coon_110.jpg,maine_coon,0,train
Maine_Coon_111,data/cat_v1/maine_coon/Maine_Coon_111.jpg,maine_coon,0,train
Maine_Coon_112,data/cat_v1/maine_coon/Maine_Coon_112.jpg,maine_coon,0,train
Maine_Coon_115,data/cat_v1/maine_coon/Maine_Coon_115.jpg,maine_coon,0,train
Maine_Coon_116,data/cat_v1/maine_coon/Maine_Coon_116.jpg,maine_coon,0,test
Maine_Coon_117,data/cat_v1/maine_coon/Maine_Coon_117.jpg,maine_coon,0,train
Maine_Coon_119,data/cat_v1/maine_coon/Maine_Coon_119.jpg,maine_coon,0,train
Maine_Coon_121,data/cat_v1/maine_coon/Maine_Coon_121.jpg,maine_coon,0,train
Maine_Coon_123,data/cat_v1/maine_coon/Maine_Coon_123.jpg,maine_coon,0,val
Maine_Coon_124,data/cat_v1/maine_coon/Maine_Coon_124.jpg,maine_coon,0,train
Maine_Coon_126,data/cat_v1/maine_coon/Maine_Coon_126.jpg,maine_coon,0,val
Maine_Coon_127,data/cat_v1/maine_coon/Maine_Coon_127.jpg,maine_coon,0,train
Maine_Coon_128,data/cat_v1/maine_coon/Maine_Coon_128.jpg,maine_coon,0,val
Maine_Coon_129,data/cat_v1/maine_coon/Maine_Coon_129.jpg,maine_coon,0,train
Maine_Coon_13,data/cat_v1/maine_coon/Maine_Coon_13.jpg,maine_coon,0,train
Maine_Coon_131,data/cat_v1/maine_coon/Maine_Coon_131.jpg,maine_coon,0,train
Maine_Coon_132,data/cat_v1/maine_coon/Maine_Coon_132.jpg,maine_coon,0,train
Maine_Coon_133,data/cat_v1/maine_coon/Maine_Coon_133.jpg,maine_coon,0,test
Maine_Coon_134,data/cat_v1/maine_coon/Maine_Coon_134.jpg,maine_coon,0,test
Maine_Coon_135,data/cat_v1/maine_coon/Maine_Coon_135.jpg,maine_coon,0,train
Maine_Coon_136,data/cat_v1/maine_coon/Maine_Coon_136.jpg,maine_coon,0,test
Maine_Coon_137,data/cat_v1/maine_coon/Maine_Coon_137.jpg,maine_coon,0,train
Maine_Coon_138,data/cat_v1/maine_coon/Maine_Coon_138.jpg,maine_coon,0,test
Maine_Coon_139,data/cat_v1/maine_coon/Maine_Coon_139.jpg,maine_coon,0,train
Maine_Coon_14,data/cat_v1/maine_coon/Maine_Coon_14.jpg,maine_coon,0,val
Maine_Coon_140,data/cat_v1/maine_coon/Maine_Coon_140.jpg,maine_coon,0,val
Maine_Coon_141,data/cat_v1/maine_coon/Maine_Coon_141.jpg,maine_coon,0,test
Maine_Coon_142,data/cat_v1/maine_coon/Maine_Coon_142.jpg,maine_coon,0,val
Maine_Coon_143,data/cat_v1/maine_coon/Maine_Coon_143.jpg,maine_coon,0,train
Maine_Coon_144,data/cat_v1/maine_coon/Maine_Coon_144.jpg,maine_coon,0,train
Maine_Coon_145,data/cat_v1/maine_coon/Maine_Coon_145.jpg,maine_coon,0,test
Maine_Coon_146,data/cat_v1/maine_coon/Maine_Coon_146.jpg,maine_coon,0,test
Maine_Coon_147,data/cat_v1/maine_coon/Maine_Coon_147.jpg,maine_coon,0,test
Maine_Coon_148,data/cat_v1/maine_coon/Maine_Coon_148.jpg,maine_coon,0,val
Maine_Coon_149,data/cat_v1/maine_coon/Maine_Coon_149.jpg,maine_coon,0,train
Maine_Coon_150,data/cat_v1/maine_coon/Maine_Coon_150.jpg,maine_coon,0,train
Maine_Coon_151,data/cat_v1/maine_coon/Maine_Coon_151.jpg,maine_coon,0,train
Maine_Coon_152,data/cat_v1/maine_coon/Maine_Coon_152.jpg,maine_coon,0,train
Maine_Coon_153,data/cat_v1/maine_coon/Maine_Coon_153.jpg,maine_coon,0,val
Maine_Coon_154,data/cat_v1/maine_coon/Maine_Coon_154.jpg,maine_coon,0,train
Maine_Coon_155,data/cat_v1/maine_coon/Maine_Coon_155.jpg,maine_coon,0,val
Maine_Coon_157,data/cat_v1/maine_coon/Maine_Coon_157.jpg,maine_coon,0,test
Maine_Coon_158,data/cat_v1/maine_coon/Maine_Coon_158.jpg,maine_coon,0,train
Maine_Coon_159,data/cat_v1/maine_coon/Maine_Coon_159.jpg,maine_coon,0,val
Maine_Coon_16,data/cat_v1/maine_coon/Maine_Coon_16.jpg,maine_coon,0,test
Maine_Coon_160,data/cat_v1/maine_coon/Maine_Coon_160.jpg,maine_coon,0,train
Maine_Coon_161,data/cat_v1/maine_coon/Maine_Coon_161.jpg,maine_coon,0,train
Maine_Coon_162,data/cat_v1/maine_coon/Maine_Coon_162.jpg,maine_coon,0,train
Maine_Coon_163,data/cat_v1/maine_coon/Maine_Coon_163.jpg,maine_coon,0,test
Maine_Coon_164,data/cat_v1/maine_coon/Maine_Coon_164.jpg,maine_coon,0,test
Maine_Coon_167,data/cat_v1/maine_coon/Maine_Coon_167.jpg,maine_coon,0,train
Maine_Coon_168,data/cat_v1/maine_coon/Maine_Coon_168.jpg,maine_coon,0,train
Maine_Coon_169,data/cat_v1/maine_coon/Maine_Coon_169.jpg,maine_coon,0,train
Maine_Coon_17,data/cat_v1/maine_coon/Maine_Coon_17.jpg,maine_coon,0,train
Maine_Coon_170,data/cat_v1/maine_coon/Maine_Coon_170.jpg,maine_coon,0,val
Maine_Coon_171,data/cat_v1/maine_coon/Maine_Coon_171.jpg,maine_coon,0,train
Maine_Coon_173,data/cat_v1/maine_coon/Maine_Coon_173.jpg,maine_coon,0,train
Maine_Coon_174,data/cat_v1/maine_coon/Maine_Coon_174.jpg,maine_coon,0,train
Maine_Coon_175,data/cat_v1/maine_coon/Maine_Coon_175.jpg,maine_coon,0,train
Maine_Coon_176,data/cat_v1/maine_coon/Maine_Coon_176.jpg,maine_coon,0,train
Maine_Coon_18,data/cat_v1/maine_coon/Maine_Coon_18.jpg,maine_coon,0,train
Maine_Coon_180,data/cat_v1/maine_coon/Maine_Coon_180.jpg,maine_coon,0,train
Maine_Coon_182,data/cat_v1/maine_coon/Maine_Coon_182.jpg,maine_coon,0,train
Maine_Coon_184,data/cat_v1/maine_coon/Maine_Coon_184.jpg,maine_coon,0,train
Maine_Coon_186,data/cat_v1/maine_coon/Maine_Coon_186.jpg,maine_coon,0,train
Maine_Coon_187,data/cat_v1/maine_coon/Maine_Coon_187.jpg,maine_coon,0,train
Maine_Coon_189,data/cat_v1/maine_coon/Maine_Coon_189.jpg,maine_coon,0,val
Maine_Coon_19,data/cat_v1/maine_coon/Maine_Coon_19.jpg,maine_coon,0,train
Maine_Coon_191,data/cat_v1/maine_coon/Maine_Coon_191.jpg,maine_coon,0,val
Maine_Coon_192,data/cat_v1/maine_coon/Maine_Coon_192.jpg,maine_coon,0,test
Maine_Coon_193,data/cat_v1/maine_coon/Maine_Coon_193.jpg,maine_coon,0,val
Maine_Coon_194,data/cat_v1/maine_coon/Maine_Coon_194.jpg,maine_coon,0,test
Maine_Coon_195,data/cat_v1/maine_coon/Maine_Coon_195.jpg,maine_coon,0,test
Maine_Coon_196,data/cat_v1/maine_coon/Maine_Coon_196.jpg,maine_coon,0,train
Maine_Coon_197,data/cat_v1/maine_coon/Maine_Coon_197.jpg,maine_coon,0,train
Maine_Coon_2,data/cat_v1/maine_coon/Maine_Coon_2.jpg,maine_coon,0,train
Maine_Coon_201,data/cat_v1/maine_coon/Maine_Coon_201.jpg,maine_coon,0,test
Maine_Coon_203,data/cat_v1/maine_coon/Maine_Coon_203.jpg,maine_coon,0,train
Maine_Coon_204,data/cat_v1/maine_coon/Maine_Coon_204.jpg,maine_coon,0,train
Maine_Coon_205,data/cat_v1/maine_coon/Maine_Coon_205.jpg,maine_coon,0,train
Maine_Coon_206,data/cat_v1/maine_coon/Maine_Coon_206.jpg,maine_coon,0,train
Maine_Coon_207,data/cat_v1/maine_coon/Maine_Coon_207.jpg,maine_coon,0,train
Maine_Coon_208,data/cat_v1/maine_coon/Maine_Coon_208.jpg,maine_coon,0,test
Maine_Coon_21,data/cat_v1/maine_coon/Maine_Coon_21.jpg,maine_coon,0,test
Maine_Coon_210,data/cat_v1/maine_coon/Maine_Coon_210.jpg,maine_coon,0,val
Maine_Coon_211,data/cat_v1/maine_coon/Maine_Coon_211.jpg,maine_coon,0,train
Maine_Coon_213,data/cat_v1/maine_coon/Maine_Coon_213.jpg,maine_coon,0,train
Maine_Coon_214,data/cat_v1/maine_coon/Maine_Coon_214.jpg,maine_coon,0,val
Maine_Coon_217,data/cat_v1/maine_coon/Maine_Coon_217.jpg,maine_coon,0,val
Maine_Coon_219,data/cat_v1/maine_coon/Maine_Coon_219.jpg,maine_coon,0,train
Maine_Coon_222,data/cat_v1/maine_coon/Maine_Coon_222.jpg,maine_coon,0,train
Maine_Coon_227,data/cat_v1/maine_coon/Maine_Coon_227.jpg,maine_coon,0,train
Maine_Coon_23,data/cat_v1/maine_coon/Maine_Coon_23.jpg,maine_coon,0,train
Maine_Coon_231,data/cat_v1/maine_coon/Maine_Coon_231.jpg,maine_coon,0,train
Maine_Coon_238,data/cat_v1/maine_coon/Maine_Coon_238.jpg,maine_coon,0,test
Maine_Coon_239,data/cat_v1/maine_coon/Maine_Coon_239.jpg,maine_coon,0,train
Maine_Coon_24,data/cat_v1/maine_coon/Maine_Coon_24.jpg,maine_coon,0,train
Maine_Coon_241,data/cat_v1/maine_coon/Maine_Coon_241.jpg,maine_coon,0,train
Maine_Coon_242,data/cat_v1/maine_coon/Maine_Coon_242.jpg,maine_coon,0,train
Maine_Coon_244,data/cat_v1/maine_coon/Maine_Coon_244.jpg,maine_coon,0,train
Maine_Coon_245,data/cat_v1/maine_coon/Maine_Coon_245.jpg,maine_coon,0,train
Maine_Coon_246,data/cat_v1/maine_coon/Maine_Coon_246.jpg,maine_coon,0,train
Maine_Coon_247,data/cat_v1/maine_coon/Maine_Coon_247.jpg,maine_coon,0,train
Maine_Coon_249,data/cat_v1/maine_coon/Maine_Coon_249.jpg,maine_coon,0,train
Maine_Coon_25,data/cat_v1/maine_coon/Maine_Coon_25.jpg,maine_coon,0,test
Maine_Coon_253,data/cat_v1/maine_coon/Maine_Coon_253.jpg,maine_coon,0,train
Maine_Coon_254,data/cat_v1/maine_coon/Maine_Coon_254.jpg,maine_coon,0,train
Maine_Coon_26,data/cat_v1/maine_coon/Maine_Coon_26.jpg,maine_coon,0,train
Maine_Coon_262,data/cat_v1/maine_coon/Maine_Coon_262.jpg,maine_coon,0,train
Maine_Coon_263,data/cat_v1/maine_coon/Maine_Coon_263.jpg,maine_coon,0,train
Maine_Coon_264,data/cat_v1/maine_coon/Maine_Coon_264.jpg,maine_coon,0,val
Maine_Coon_265,data/cat_v1/maine_coon/Maine_Coon_265.jpg,maine_coon,0,test
Maine_Coon_266,data/cat_v1/maine_coon/Maine_Coon_266.jpg,maine_coon,0,train
Maine_Coon_267,data/cat_v1/maine_coon/Maine_Coon_267.jpg,maine_coon,0,train
Maine_Coon_268,data/cat_v1/maine_coon/Maine_Coon_268.jpg,maine_coon,0,test
Maine_Coon_269,data/cat_v1/maine_coon/Maine_Coon_269.jpg,maine_coon,0,train
Maine_Coon_27,data/cat_v1/maine_coon/Maine_Coon_27.jpg,maine_coon,0,train
Maine_Coon_270,data/cat_v1/maine_coon/Maine_Coon_270.jpg,maine_coon,0,train
Maine_Coon_271,data/cat_v1/maine_coon/Maine_Coon_271.jpg,maine_coon,0,train
Maine_Coon_272,data/cat_v1/maine_coon/Maine_Coon_272.jpg,maine_coon,0,train
Maine_Coon_28,data/cat_v1/maine_coon/Maine_Coon_28.jpg,maine_coon,0,train
Maine_Coon_29,data/cat_v1/maine_coon/Maine_Coon_29.jpg,maine_coon,0,train
Maine_Coon_3,data/cat_v1/maine_coon/Maine_Coon_3.jpg,maine_coon,0,train
Maine_Coon_30,data/cat_v1/maine_coon/Maine_Coon_30.jpg,maine_coon,0,train
Maine_Coon_31,data/cat_v1/maine_coon/Maine_Coon_31.jpg,maine_coon,0,train
Maine_Coon_32,data/cat_v1/maine_coon/Maine_Coon_32.jpg,maine_coon,0,test
Maine_Coon_33,data/cat_v1/maine_coon/Maine_Coon_33.jpg,maine_coon,0,train
Maine_Coon_34,data/cat_v1/maine_coon/Maine_Coon_34.jpg,maine_coon,0,test
Maine_Coon_35,data/cat_v1/maine_coon/Maine_Coon_35.jpg,maine_coon,0,train
Maine_Coon_36,data/cat_v1/maine_coon/Maine_Coon_36.jpg,maine_coon,0,train
Maine_Coon_37,data/cat_v1/maine_coon/Maine_Coon_37.jpg,maine_coon,0,train
Maine_Coon_38,data/cat_v1/maine_coon/Maine_Coon_38.jpg,maine_coon,0,train
Maine_Coon_39,data/cat_v1/maine_coon/Maine_Coon_39.jpg,maine_coon,0,val
Maine_Coon_41,data/cat_v1/maine_coon/Maine_Coon_41.jpg,maine_coon,0,val
Maine_Coon_42,data/cat_v1/maine_coon/Maine_Coon_42.jpg,maine_coon,0,test
Maine_Coon_43,data/cat_v1/maine_coon/Maine_Coon_43.jpg,maine_coon,0,val
Maine_Coon_44,data/cat_v1/maine_coon/Maine_Coon_44.jpg,maine_coon,0,val
Maine_Coon_46,data/cat_v1/maine_coon/Maine_Coon_46.jpg,maine_coon,0,train
Maine_Coon_47,data/cat_v1/maine_coon/Maine_Coon_47.jpg,maine_coon,0,train
Maine_Coon_48,data/cat_v1/maine_coon/Maine_Coon_48.jpg,maine_coon,0,train
Maine_Coon_49,data/cat_v1/maine_coon/Maine_Coon_49.jpg,maine_coon,0,train
Maine_Coon_5,data/cat_v1/maine_coon/Maine_Coon_5.jpg,maine_coon,0,train
Maine_Coon_50,data/cat_v1/maine_coon/Maine_Coon_50.jpg,maine_coon,0,train
Maine_Coon_51,data/cat_v1/maine_coon/Maine_Coon_51.jpg,maine_coon,0,val
Maine_Coon_52,data/cat_v1/maine_coon/Maine_Coon_52.jpg,maine_coon,0,train
Maine_Coon_53,data/cat_v1/maine_coon/Maine_Coon_53.jpg,maine_coon,0,train
Maine_Coon_54,data/cat_v1/maine_coon/Maine_Coon_54.jpg,maine_coon,0,train
Maine_Coon_55,data/cat_v1/maine_coon/Maine_Coon_55.jpg,maine_coon,0,train
Maine_Coon_56,data/cat_v1/maine_coon/Maine_Coon_56.jpg,maine_coon,0,val
Maine_Coon_57,data/cat_v1/maine_coon/Maine_Coon_57.jpg,maine_coon,0,train
Maine_Coon_58,data/cat_v1/maine_coon/Maine_Coon_58.jpg,maine_coon,0,train
Maine_Coon_6,data/cat_v1/maine_coon/Maine_Coon_6.jpg,maine_coon,0,test
Maine_Coon_60,data/cat_v1/maine_coon/Maine_Coon_60.jpg,maine_coon,0,train
Maine_Coon_61,data/cat_v1/maine_coon/Maine_Coon_61.jpg,maine_coon,0,train
Maine_Coon_63,data/cat_v1/maine_coon/Maine_Coon_63.jpg,maine_coon,0,val
Maine_Coon_64,data/cat_v1/maine_coon/Maine_Coon_64.jpg,maine_coon,0,train
Maine_Coon_66,data/cat_v1/maine_coon/Maine_Coon_66.jpg,maine_coon,0,train
Maine_Coon_67,data/cat_v1/maine_coon/Maine_Coon_67.jpg,maine_coon,0,train
Maine_Coon_68,data/cat_v1/maine_coon/Maine_Coon_68.jpg,maine_coon,0,val
Maine_Coon_69,data/cat_v1/maine_coon/Maine_Coon_69.jpg,maine_coon,0,train
Maine_Coon_7,data/cat_v1/maine_coon/Maine_Coon_7.jpg,maine_coon,0,test
Maine_Coon_70,data/cat_v1/maine_coon/Maine_Coon_70.jpg,maine_coon,0,val
Maine_Coon_71,data/cat_v1/maine_coon/Maine_Coon_71.jpg,maine_coon,0,train
Maine_Coon_72,data/cat_v1/maine_coon/Maine_Coon_72.jpg,maine_coon,0,train
Maine_Coon_75,data/cat_v1/maine_coon/Maine_Coon_75.jpg,maine_coon,0,test
Maine_Coon_76,data/cat_v1/maine_coon/Maine_Coon_76.jpg,maine_coon,0,train
Maine_Coon_77,data/cat_v1/maine_coon/Maine_Coon_77.jpg,maine_coon,0,train
